timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(150.1987762451172, 176.3531951904297, -28)	(0.0771254375576973, -0.9970213174819946, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	nan	1.993760782358673
0.20000000298023224	(150.19873046875, 176.3512420654297, -27.969812393188477)	(0.07751348614692688, -0.9969775676727295, -0.005245412699878216)	(0.012206143699586391, -0.09097325801849365, 0.16615381836891174)	-34.52259004645684	0.06695815724727798	0	0	0.5	0.5	0.06343654628607569	1	False	0	nan	1.9939458302516029
0.4165000058710575	(150.2073211669922, 176.2571258544922, -27.884170532226562)	(0.07869035750627518, -0.9968982338905334, -0.0013096147449687123)	(0.05239648371934891, -0.7666067481040955, 0.7590676546096802)	-34.25363215686085	0.06664979668359826	0	0	0.9240761819892052	0.9240761819892052	2.5315905391120523	4	False	0	nan	1.9920938083370061
0.5925000160932541	(150.21597290039062, 176.10482788085938, -27.7591495513916)	(0.07463181763887405, -0.9971235394477844, -0.01321603823453188)	(0.03896070271730423, -0.9857311248779297, 0.4758783280849457)	-31.49687653991326	0.060036640318509825	0	0	0.17396782718575715	0.17396782718575715	3.2788653544681683	4	False	0	nan	1.9943331521602752
0.7600000202655792	(150.2284698486328, 175.87928771972656, -27.740530014038086)	(0.07379337400197983, -0.9972726106643677, 0.001410212367773056)	(0.09957694262266159, -1.7337576150894165, -0.06155248358845711)	-29.636459226890786	0.05851459042766782	0	0	0.9999984525701147	0.9999984525701147	1.7071153385761177	6	False	0	nan	1.997156423961534
0.9260000213980675	(150.24778747558594, 175.50901794433594, -27.752086639404297)	(0.06830216944217682, -0.997616171836853, 0.009845109656453133)	(0.17532341182231903, -2.781219720840454, -0.02174581028521061)	-28.09595769855083	0.05373440827847228	0	0	0.3714787116488279	0.3714787116488279	3.609802349296179	10	False	0	nan	1.9976192995064086
1.0912500210106373	(150.2750244140625, 174.9588623046875, -27.757797241210938)	(0.06222138553857803, -0.9979485869407654, 0.01507013849914074)	(0.17192913591861725, -3.8230161666870117, 0.02165515534579754)	-25.882251558694428	0.05002055901204643	0	0	0.6554021353194835	0.6554021353194835	4.236236963938785	14	False	0	nan	1.9883945058859673
1.257000021636486	(150.30606079101562, 174.24256896972656, -27.759544372558594)	(0.05491671711206436, -0.9983645677566528, 0.015892254188656807)	(0.16031108796596527, -4.765450954437256, 0.004181369673460722)	-23.484933276397648	0.045379871844112046	0	0	0.4843076721649754	0.4843076721649754	5.257647708179587	17	False	0	nan	1.9743492519734007
1.4225000217556953	(150.3388671875, 173.37225341796875, -27.760026931762695)	(0.047578804194927216, -0.9987472295761108, 0.015500509180128574)	(0.21802039444446564, -5.714069366455078, 0.004951086826622486)	-21.599745088689488	0.041362828165511456	0	0	0.4577328484837345	0.4577328484837345	5.938474488929426	21	False	0	nan	1.95469184887327
1.5885000228881836	(150.37269592285156, 172.33872985839844, -27.759798049926758)	(0.03914086893200874, -0.9991179704666138, 0.015204153954982758)	(0.18967877328395844, -6.739442348480225, -0.010621060617268085)	-18.68422680895782	0.03559636540312115	0	0	0.4124495716076455	0.4124495716076455	7.081233118897457	24	False	0	nan	1.9311625527733909
1.7542500235140324	(150.40484619140625, 171.15187072753906, -27.760196685791016)	(0.030875474214553833, -0.999427080154419, 0.013867553323507309)	(0.17485807836055756, -7.587053298950195, 0.0018906114855781198)	-15.654804507681817	0.029426057185213253	0	0	0.46866463673479564	0.46866463673479564	7.654778713278554	27	False	0	nan	1.902137814319545
1.9197500236332417	(150.43191528320312, 169.8260955810547, -27.760292053222656)	(0.022831087931990623, -0.9996642470359802, 0.01225245650857687)	(0.1171807199716568, -8.363449096679688, 0.03141411021351814)	-12.571253544371089	0.023702935235765023	0	0	0.3830663708957971	0.3830663708957971	8.687378282455654	30	False	0	nan	1.8679637620843297
2.085250023752451	(150.452880859375, 168.3828887939453, -27.761310577392578)	(0.016180293634533882, -0.9998193979263306, 0.009975173510611057)	(0.11849937587976456, -9.084338188171387, -0.03360701724886894)	-10.626939221167964	0.020278173937287078	0	0	0.3770754194077279	0.3770754194077279	9.128370901090125	33	False	0	nan	1.8309063864879362
2.2502500228583813	(150.46673583984375, 166.83106994628906, -27.762147903442383)	(0.010109182447195053, -0.9999156594276428, 0.008160654455423355)	(0.06866970658302307, -9.727073669433594, 0.0030184276401996613)	-9.42160963133954	0.018103915433632673	0	0	0.38133629234307714	0.38133629234307714	9.912931570353887	35	False	0	nan	1.7927351562854872
2.4152500219643116	(150.47308349609375, 165.17459106445312, -27.762807846069336)	(0.004133136477321386, -0.9999675154685974, 0.006927208974957466)	(0.009493469260632992, -10.337767601013184, -0.00044208543840795755)	-8.468944910716013	0.016210137703680728	0	0	0.3817358690980792	0.3817358690980792	10.615946632000613	37	False	0	nan	1.7549260391430028
2.5805000215768814	(150.4706268310547, 163.42625427246094, -27.76340675354004)	(-0.0017792440485209227, -0.9999780654907227, 0.006374179385602474)	(-0.056119155138731, -10.889965057373047, 0.0001200761180371046)	-7.542670409315342	0.014575729230311333	0	0	0.3725037499847087	0.3725037499847087	10.984595392516738	39	False	0	nan	1.7209478518475478
2.7452500239014626	(150.45823669433594, 161.5811004638672, -27.763681411743164)	(-0.007404422853142023, -0.9999551177024841, 0.005896462593227625)	(-0.09730120748281479, -11.445165634155273, 0.0186652559787035)	-7.330899334273865	0.014641368537035652	0	0	0.3932676796420315	0.3932676796420315	11.658478342157004	41	False	0	nan	1.690512482992739
2.9110000245273113	(150.43414306640625, 159.6326446533203, -27.763669967651367)	(-0.013066740706562996, -0.999899685382843, 0.005482559558004141)	(-0.1810133457183838, -12.00186538696289, 0.012053628452122211)	-8.576645027542828	0.01759470331043416	0	0	0.389747597643717	0.389747597643717	12.200437500309434	43	False	0	nan	1.6651754644849668
3.076250024139881	(150.396484375, 157.60958862304688, -27.76380157470703)	(-0.019478406757116318, -0.9997976422309875, 0.005019851960241795)	(-0.275868684053421, -12.516316413879395, -0.013184615410864353)	-11.000275638159358	0.022701974640021296	0	0	0.39291491911614107	0.39291491911614107	12.672282605450413	45	False	0	nan	1.6476954074803307
3.241500023752451	(150.34156799316406, 155.50155639648438, -27.763948440551758)	(-0.027572136372327805, -0.9996088147163391, 0.004675338510423899)	(-0.4018104076385498, -12.990646362304688, -0.0006536226719617844)	-13.975207066616846	0.02854623100191006	0	0	0.3959930110507191	0.3959930110507191	13.168340418035921	47	False	0	nan	1.6369487957013826
3.4065000228583813	(150.26258850097656, 153.31845092773438, -27.763967514038086)	(-0.038876309990882874, -0.9992344379425049, 0.0043851956725120544)	(-0.5705471038818359, -13.44823932647705, 0.03595587611198425)	-16.53589044915	0.03308588675714065	0	0	0.38108676135929537	0.38108676135929537	13.645475438162144	48	False	0	nan	1.6289099842491623
3.5712500251829624	(150.1510772705078, 151.064208984375, -27.76407241821289)	(-0.05368698388338089, -0.9985493421554565, 0.004106045234948397)	(-0.7959553003311157, -13.903223991394043, -0.014573846012353897)	-17.737316555263877	0.03506916223238766	0	0	0.37634257323144005	0.37634257323144005	14.25669321435994	50	False	0	nan	1.6190795455653673
3.7367500253021717	(150.00001525878906, 148.73025512695312, -27.764507293701172)	(-0.06987864524126053, -0.997550368309021, 0.003211376955732703)	(-1.033097267150879, -14.296751976013184, 0.0058678267523646355)	-18.692006512676723	0.037173444841634234	0	0	0.3628744944231096	0.3628744944231096	14.52161171560088	52	False	0	nan	1.6060205409222927
3.90275002643466	(149.8037872314453, 146.3172149658203, -27.76462745666504)	(-0.08675652742385864, -0.9962267279624939, 0.0023447847925126553)	(-1.3228074312210083, -14.687870979309082, -0.006217159330844879)	-20.577232283956086	0.041244863510359615	0	0	0.36106444069067384	0.36106444069067384	14.981475120125772	53	False	0	nan	1.5891211541156858
4.069000028073788	(149.55918884277344, 143.85614013671875, -27.764381408691406)	(-0.10540973395109177, -0.9944278001785278, 0.0015049978392198682)	(-1.62334406375885, -15.012004852294922, 0.01876315288245678)	-22.96776807494509	0.04587515181457666	0	0	0.34432697244366817	0.34432697244366817	15.302112963314517	54	False	0	nan	1.5666759188821113
4.235000029206276	(149.25897216796875, 141.33822631835938, -27.764097213745117)	(-0.12624123692512512, -0.9919992089271545, 0.0007004035287536681)	(-1.9912680387496948, -15.327105522155762, -0.004207754507660866)	-25.22204092068488	0.04992123234094957	0	0	0.32874721706335447	0.32874721706335447	15.744717840931097	56	False	0	nan	1.536861044157961
4.400250028818846	(148.89932250976562, 138.78504943847656, -27.763864517211914)	(-0.14854013919830322, -0.9889063835144043, -0.0001846390077844262)	(-2.3570821285247803, -15.577413558959961, -0.019610140472650528)	-26.25899467663521	0.0518357026997914	0	0	0.32336069732176165	0.32336069732176165	16.014850821549132	57	False	0	nan	1.4989544229781862
4.565500028431416	(148.47384643554688, 136.19049072265625, -27.763595581054688)	(-0.17155253887176514, -0.9851744771003723, -0.0009666982805356383)	(-2.7838170528411865, -15.806427955627441, -0.005916692316532135)	-27.128578187032726	0.05350419379325789	0	0	0.3181861850116843	0.3181861850116843	16.32533277524363	58	False	0	nan	1.4535060040696597
4.730250030755997	(147.98043823242188, 133.57199096679688, -27.763437271118164)	(-0.195644810795784, -0.9806735515594482, -0.001554430229589343)	(-3.212944746017456, -16.00823211669922, -0.004890482872724533)	-27.935817014805842	0.05499815439079874	0	0	0.30730350669131706	0.30730350669131706	16.613819969263787	59	False	0	nan	1.4006680859770573
4.895000036805868	(147.4115753173828, 130.9156494140625, -27.76343536376953)	(-0.2210545688867569, -0.9752596616744995, -0.001842715428210795)	(-3.6758499145507812, -16.18001365661621, -0.039643917232751846)	-28.54739109204915	0.05612918844877709	0	0	0.3028492421549732	0.3028492421549732	16.883896994945257	60	False	0	nan	1.339891242467617
