timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(67.24453735351562, 97.94976806640625, -28)	(-0.2720193564891815, 0.9622918367385864, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	nan	1.9958467130687318
0.13475000485777855	(67.24461364746094, 97.94996643066406, -27.982587814331055)	(-0.27201583981513977, 0.9622856974601746, -0.003682914888486266)	(-0.015163195319473743, 0.053280457854270935, 0.14382410049438477)	-27.503642006184005	0.05824041474684741	0	0	0.5	0.5	0.0573141222579731	1	False	0	nan	1.9959732940199983
0.23275000881403685	(67.24061584472656, 97.96023559570312, -27.967618942260742)	(-0.27286195755004883, 0.9620466828346252, -0.0035585053265094757)	(-0.11409202963113785, 0.2307722121477127, 0.21794356405735016)	-28.54769931006393	0.05592870537501173	0	0	0.5839420270682509	0.5839420270682509	0.32289167241895933	1	False	0	nan	1.9948684949280298
0.3010000130161643	(67.23218536376953, 97.9856948852539, -27.944564819335938)	(-0.273628294467926, 0.9618346095085144, -0.0013211093610152602)	(-0.13800457119941711, 0.5243299007415771, 0.47204285860061646)	-28.52697190394408	0.05575921836593988	0	0	0.5904577369426361	0.5904577369426361	0.8914253686128902	3	False	0	nan	1.993556364613259
0.36175001598894596	(67.22308349609375, 98.021240234375, -27.911380767822266)	(-0.27345165610313416, 0.9618856906890869, 0.00031277170637622476)	(-0.16672362387180328, 0.621417760848999, 0.6227531433105469)	-27.920795365964548	0.05448341582279436	0	0	0.6372937087680723	0.6372937087680723	0.7645482284456788	3	False	0	nan	1.9942956183028857
0.433000017888844	(67.21106719970703, 98.06428527832031, -27.866228103637695)	(-0.2732435166835785, 0.9619434475898743, 0.0016308872727677226)	(-0.15643343329429626, 0.5761805176734924, 0.5876785516738892)	-27.26563790608055	0.05322648887069501	0	0	0.8586437860095937	0.8586437860095937	0.7656272025066552	3	False	0	nan	1.9942330485845845
0.49775002151727676	(67.20101928710938, 98.10382843017578, -27.832609176635742)	(-0.27230677008628845, 0.9622077345848083, 0.0023413817398250103)	(-0.16051971912384033, 0.6645416617393494, 0.45432138442993164)	-26.307665034415024	0.05103779135830585	0	0	1	1	0.9055182870427766	3	False	0	nan	1.9951302628660865
0.5612500244751573	(67.18980407714844, 98.14948272705078, -27.80632209777832)	(-0.271120548248291, 0.9625411629676819, 0.0028576860204339027)	(-0.20780442655086517, 0.8192304372787476, 0.40503573417663574)	-24.890578088678424	0.04825131612439594	0	0	1	1	0.9746322587183852	3	False	0	nan	1.9965376271894193
0.6277500279247761	(67.17317962646484, 98.2119140625, -27.780248641967773)	(-0.2705674171447754, 0.9626941680908203, 0.003648159559816122)	(-0.28410035371780396, 1.0684038400650024, 0.3817371428012848)	-23.898421425983983	0.04668570940947896	0	0	0.9999998165035783	0.9999998165035783	1.8287250998712103	4	False	0	nan	1.9972212365201694
0.6980000305920839	(67.14946746826172, 98.30387115478516, -27.756359100341797)	(-0.27002301812171936, 0.9628242254257202, 0.007560149300843477)	(-0.3746618628501892, 1.3854660987854004, 0.2791444659233093)	-23.546247212081912	0.04617913674803608	0	0	0.3633567375526757	0.3633567375526757	3.162394289691342	5	False	0	nan	1.9989744372004903
