timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(173.82656860351562, 141.4235076904297, -28)	(-0.8566429615020752, -0.5159096717834473, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	nan
0.20000000298023224	(173.82484436035156, 141.4227294921875, -27.9697322845459)	(-0.8565429449081421, -0.516049861907959, -0.005173284560441971)	(-0.07511617988348007, -0.04690828174352646, 0.16549251973628998)	-20.669508976199264	0.04036475015258961	0	0	0.5	0.5	0.05833771078114893	1	False	0	0	nan
0.4232500158250332	(173.7386016845703, 141.3699951171875, -27.877269744873047)	(-0.8561209440231323, -0.5167742371559143, -0.0011310832342132926)	(-0.720390260219574, -0.4026530981063843, 0.8259820938110352)	-21.031360666219513	0.041224061025259995	0	0	1	1	2.4913567672381256	4	False	0	0	nan
0.599500022828579	(173.60366821289062, 141.29095458984375, -27.754276275634766)	(-0.8574498295783997, -0.5144334435462952, -0.011745735071599483)	(-0.9249405860900879, -0.5096564888954163, 0.43145751953125)	-19.856179623284305	0.03770412631875469	0	0	0.20121681092784313	0.20121681092784313	3.324280947867935	4	False	0	0	nan
0.7657500244677067	(173.40174865722656, 141.17408752441406, -27.74053192138672)	(-0.8578165769577026, -0.5139551162719727, 0.0009321883553639054)	(-1.5582729578018188, -0.9241669774055481, -0.11550400406122208)	-19.134376955453153	0.037309002588892456	0	0	0.999996070762805	0.999996070762805	1.8591288443547667	7	False	0	0	nan
0.9317500256001949	(173.0652618408203, 140.9789581298828, -27.75139808654785)	(-0.8588513731956482, -0.5121259689331055, 0.01006380282342434)	(-2.5485527515411377, -1.4272997379302979, -0.05101374164223671)	-18.13493245530633	0.03543206165838079	0	0	0.38627675377152254	0.38627675377152254	3.3517737586845757	11	False	0	0	nan
1.0970000252127647	(172.5714874267578, 140.6931610107422, -27.756872177124023)	(-0.8611541986465454, -0.5081143379211426, 0.015273073688149452)	(-3.4016616344451904, -1.9618242979049683, -0.0006319581298157573)	-16.84883891362432	0.0323762717302015	0	0	0.8332066829517786	0.8332066829517786	4.384905697845184	14	False	0	0	nan
1.2615000307559967	(171.93577575683594, 140.32830810546875, -27.75885772705078)	(-0.8637683987617493, -0.5036306977272034, 0.01612938940525055)	(-4.264829635620117, -2.428986072540283, -0.025323422625660896)	-15.096773871351097	0.028853947008071625	0	0	0.6615716503888283	0.6615716503888283	5.137615908502428	18	False	0	0	nan
1.4260000362992287	(171.16366577148438, 139.88865661621094, -27.759803771972656)	(-0.8664560317993164, -0.4990125596523285, 0.015505465678870678)	(-5.124831676483154, -2.8917369842529297, -0.01888914220035076)	-13.377787287685907	0.025352227805766167	0	0	0.7298610464492447	0.7298610464492447	6.0773810307794545	21	False	0	0	nan
1.591500036418438	(170.24029541015625, 139.3689727783203, -27.75942611694336)	(-0.8693018555641174, -0.494023859500885, 0.01595975272357464)	(-6.040975570678711, -3.3528854846954346, 0.003990720026195049)	-11.252546028930434	0.020905262850414053	0	0	0.8861269696737508	0.8861269696737508	6.979928058975721	25	False	0	0	nan
1.7572500370442867	(169.16879272460938, 138.77188110351562, -27.75945281982422)	(-0.8719453811645508, -0.48934343457221985, 0.015947887673974037)	(-6.919666767120361, -3.8323445320129395, 0.0036801211535930634)	-8.305407280300642	0.01509650712122294	0	0	0.9475756359758567	0.9475756359758567	8.075332081099194	28	False	0	0	nan
1.9225000366568565	(167.95114135742188, 138.09727478027344, -27.759063720703125)	(-0.8739732503890991, -0.4857056438922882, 0.01615110971033573)	(-7.794281959533691, -4.3606038093566895, 0.001838367898017168)	-5.630907714066772	0.010088952673951832	0	0	0.9468461020981787	0.9468461020981787	9.361264448118535	32	False	0	0	nan
2.087500039488077	(166.58734130859375, 137.34629821777344, -27.759719848632812)	(-0.8756490349769592, -0.4826854467391968, 0.01592472940683365)	(-8.684819221496582, -4.7845587730407715, -0.013247150927782059)	-3.1417241636192705	0.005337514782124715	0	0	0.8518313496998666	0.8518313496998666	10.145471020052227	36	False	0	0	nan
2.252750039100647	(165.08265686035156, 136.52049255371094, -27.76024055480957)	(-0.8766594529151917, -0.48085659742355347, 0.01565895415842533)	(-9.544124603271484, -5.207216739654541, -0.003110988764092326)	-1.751855637405635	0.003164733078836455	0	0	0.9312981995835535	0.9312981995835535	11.167115180599502	39	False	0	0	nan
2.417250044643879	(163.44281005859375, 135.62353515625, -27.76063346862793)	(-0.8773889541625977, -0.47954604029655457, 0.014974561519920826)	(-10.367185592651367, -5.658442497253418, -0.02411212958395481)	-0.9963636099107956	0.0016654247714682486	0	0	0.9241464274048722	0.9241464274048722	12.125087205611761	43	False	0	0	nan
2.58200004696846	(161.674560546875, 134.65821838378906, -27.761262893676758)	(-0.8777619004249573, -0.4788856506347656, 0.014231488108634949)	(-11.138992309570312, -6.070682048797607, -0.026706870645284653)	-0.4770948590465827	0.0007212414807497873	0	0	0.9084423788616437	0.9084423788616437	13.151671156763454	46	False	0	0	nan
