timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(166.23550415039062, 34.95356369018555, -28)	(-0.27496370673179626, 0.9614545702934265, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	nan
0.20000000298023224	(166.23512268066406, 34.95521926879883, -27.96990203857422)	(-0.2748587727546692, 0.9614710211753845, -0.005105441901832819)	(-0.029266677796840668, 0.08107772469520569, 0.1573868691921234)	7.332791091548368	-0.01428903709612603	0	0	0.5	0.5	0.06604618956447783	1	False	0	0	nan
0.4072500169277191	(166.21238708496094, 35.035709381103516, -27.89349365234375)	(-0.2747611701488495, 0.9615122675895691, -0.0006351030897349119)	(-0.19732430577278137, 0.6952632069587708, 0.7262589931488037)	6.657968344071912	-0.012823924318711934	0	0	1	1	2.306438940152326	4	False	0	0	nan
0.5800000242888927	(166.17172241210938, 35.173824310302734, -27.766536712646484)	(-0.27470192313194275, 0.9614390730857849, -0.013179863803088665)	(-0.29324403405189514, 0.8776112198829651, 0.46092474460601807)	6.249403946415036	-0.012126957738029178	0	0	0.512478496568363	0.512478496568363	2.8778882064203994	4	False	0	0	nan
0.7467500269412994	(166.11534118652344, 35.368858337402344, -27.744924545288086)	(-0.2752331793308258, 0.9613702297210693, 0.003731207689270377)	(-0.4021681845188141, 1.5361133813858032, -0.07311529666185379)	6.015810087660294	-0.01205247076156497	0	0	1	1	1.6004316302124404	6	False	0	0	nan
0.9130000285804272	(166.01922607421875, 35.699241638183594, -27.755800247192383)	(-0.27639129757881165, 0.960975706577301, 0.01155033428221941)	(-0.6652461886405945, 2.525308609008789, -0.05092966929078102)	5.8197501718664535	-0.010992796784835293	0	0	0.6696243927204606	0.6696243927204606	3.432755967722979	9	False	0	0	nan
1.079250030219555	(165.87466430664062, 36.195701599121094, -27.761877059936523)	(-0.27704527974128723, 0.9607185125350952, 0.016304757446050644)	(-1.0326484441757202, 3.415125846862793, -0.010498186573386192)	4.975984532853242	-0.00984164774826482	0	0	0.9999999985564764	0.9999999985564764	3.718753437871262	13	False	0	0	nan
1.2450000308454037	(165.68365478515625, 36.85149002075195, -27.762447357177734)	(-0.278405100107193, 0.9602957963943481, 0.017960648983716965)	(-1.391538143157959, 4.402027606964111, 0.016917333006858826)	4.384888030313584	-0.008502229124594102	0	0	0.9703935510545882	0.9703935510545882	4.939242627362706	17	False	0	0	nan
1.410500030964613	(165.44525146484375, 37.662532806396484, -27.762062072753906)	(-0.27965542674064636, 0.9599505066871643, 0.016967682167887688)	(-1.5947967767715454, 5.356611728668213, -0.006026129238307476)	3.888052289342866	-0.007200499797922872	0	0	0.8694055612990467	0.8694055612990467	5.863734113775608	20	False	0	0	nan
1.5757500305771828	(165.1619110107422, 38.62614822387695, -27.761154174804688)	(-0.2807770371437073, 0.9596409201622009, 0.015929067507386208)	(-1.8798176050186157, 6.323421001434326, -0.0024374970234930515)	3.250155131007943	-0.006306778277022743	0	0	0.837572092686612	0.837572092686612	6.857473238081667	24	False	0	0	nan
1.746000036597252	(164.81520080566406, 39.80256271362305, -27.76050567626953)	(-0.2823074460029602, 0.9591928720474243, 0.015863703563809395)	(-2.1727395057678223, 7.32975435256958, -0.029960568994283676)	2.8010800884610036	-0.005381410232466745	0	0	0.8303522892121903	0.8303522892121903	7.819860654767896	28	False	0	0	nan
1.915750041604042	(164.42752075195312, 41.111324310302734, -27.760324478149414)	(-0.2833319902420044, 0.9588907361030579, 0.015860453248023987)	(-2.4723293781280518, 8.30712604522705, -0.021141091361641884)	3.057903931563886	-0.00636739274356769	0	0	0.7342527150116557	0.7342527150116557	8.718357526918904	31	False	0	0	nan
2.0822500437498093	(163.99234008789062, 42.57146453857422, -27.760387420654297)	(-0.2850153148174286, 0.9583886861801147, 0.016039932146668434)	(-2.7766706943511963, 9.25036334991455, -0.006885935086756945)	4.025229893677746	-0.008309324593031776	0	0	0.640938177211701	0.640938177211701	9.877174706267173	35	False	0	0	nan
2.248500045388937	(163.5084686279297, 44.18111038208008, -27.76121711730957)	(-0.287544846534729, 0.9576506614685059, 0.01493754144757986)	(-3.056476593017578, 10.08348274230957, 0.006241672206670046)	5.387726900121775	-0.011176018361988406	0	0	0.5660037717259403	0.5660037717259403	10.805523465409792	38	False	0	0	nan
2.3405000483617187	(163.27975463867188, 44.93482971191406, -27.761796951293945)	(-0.2891186773777008, 0.9571902751922607, 0.014041176065802574)	(-3.176288604736328, 10.415288925170898, -0.011001324281096458)	6.4420838140246515	-0.012905771656219417	0	0	0.4901136913989973	0.4901136913989973	11.019861667772838	39	False	0	0	nan
2.4085000520572066	(163.06546020507812, 45.63622283935547, -27.762529373168945)	(-0.2907889783382416, 0.9567028284072876, 0.012702059000730515)	(-3.2704873085021973, 10.681138038635254, -0.011278239078819752)	7.097042176137594	-0.014127735764146896	0	0	0.4687408781065849	0.4687408781065849	11.406986405788047	40	False	0	0	nan
2.474500055424869	(162.84613037109375, 46.348960876464844, -27.763113021850586)	(-0.2927420437335968, 0.9561226963996887, 0.011470580473542213)	(-3.3828036785125732, 10.90999984741211, 0.011280251666903496)	7.5735366182542165	-0.01501801983095829	0	0	0.45314019224873553	0.45314019224873553	11.616809449594287	41	False	0	0	nan
2.540750059299171	(162.6193084716797, 47.08080291748047, -27.76365852355957)	(-0.2948070764541626, 0.9555013179779053, 0.010298222303390503)	(-3.473738193511963, 11.164693832397461, 0.006116684526205063)	8.003568561966237	-0.015830044015732875	0	0	0.4465469766783137	0.4465469766783137	11.856493760723621	42	False	0	0	nan
